Id;Datum;Zeit;IL1;UL1
1850;15.09.2020;09:33:57.000;18.500;187.125
1851;15.09.2020;09:33:58.000;18.448;187.170
1852;15.09.2020;09:33:59.000;18.440;187.195
1853;15.09.2020;09:34:00.000;18.367;187.200
1854;15.09.2020;09:34:01.000;18.422;187.197
1855;15.09.2020;09:34:02.000;18.394;187.185
1856;15.09.2020;09:34:03.000;18.436;187.138
1857;15.09.2020;09:34:04.000;18.460;187.181
1858;15.09.2020;09:34:05.000;18.442;187.181
1859;15.09.2020;09:34:06.000;18.396;187.177
1860;15.09.2020;09:34:07.000;18.452;187.181
1861;15.09.2020;09:34:08.000;18.371;187.215
1862;15.09.2020;09:34:09.000;18.398;187.276
1863;15.09.2020;09:34:10.000;18.383;187.278
1864;15.09.2020;09:34:11.000;18.367;187.240
1865;15.09.2020;09:34:12.000;18.367;187.223
1866;15.09.2020;09:34:13.000;18.403;187.284
1867;15.09.2020;09:34:14.000;18.378;187.340
1868;15.09.2020;09:34:15.000;18.393;187.322
1869;15.09.2020;09:34:16.000;18.352;187.325
1870;15.09.2020;09:34:17.000;18.340;187.401
1871;15.09.2020;09:34:18.000;18.382;187.521
1872;15.09.2020;09:34:19.000;18.403;187.579
1873;15.09.2020;09:34:20.000;19.685;187.426
1874;15.09.2020;09:34:21.000;20.546;187.291
1875;15.09.2020;09:34:22.000;20.404;187.291
1876;15.09.2020;09:34:23.000;20.272;187.343
1877;15.09.2020;09:34:24.000;19.956;187.401
1878;15.09.2020;09:34:25.000;19.661;187.406
1879;15.09.2020;09:34:26.000;19.678;187.379
1880;15.09.2020;09:34:27.000;19.581;187.373
1881;15.09.2020;09:34:28.000;19.719;187.378
1882;15.09.2020;09:34:29.000;19.657;187.443
1883;15.09.2020;09:34:30.000;19.635;187.423
1884;15.09.2020;09:34:31.000;19.619;187.422
1885;15.09.2020;09:34:32.000;19.703;187.413
1886;15.09.2020;09:34:33.000;19.684;187.458
1887;15.09.2020;09:34:34.000;19.653;187.540
1888;15.09.2020;09:34:35.000;19.660;187.551
1889;15.09.2020;09:34:36.000;19.662;187.516
1890;15.09.2020;09:34:37.000;19.558;187.491
1891;15.09.2020;09:34:38.000;19.645;187.471
1892;15.09.2020;09:34:39.000;19.630;187.498
1893;15.09.2020;09:34:40.000;19.609;187.511
1894;15.09.2020;09:34:41.000;19.573;187.466
1895;15.09.2020;09:34:42.000;19.623;187.432
1896;15.09.2020;09:34:43.000;19.602;187.510
1897;15.09.2020;09:34:44.000;19.627;187.462
1898;15.09.2020;09:34:45.000;19.635;187.429
1899;15.09.2020;09:34:46.000;19.622;187.435
1900;15.09.2020;09:34:47.000;19.622;187.333
1901;15.09.2020;09:34:48.000;19.615;187.327
1902;15.09.2020;09:34:49.000;19.645;187.357
1903;15.09.2020;09:34:50.000;19.629;187.359
1904;15.09.2020;09:34:51.000;19.641;187.317
1905;15.09.2020;09:34:52.000;19.673;187.273
1906;15.09.2020;09:34:53.000;19.614;187.297
1907;15.09.2020;09:34:54.000;19.633;187.318
1908;15.09.2020;09:34:55.000;19.628;187.324
1909;15.09.2020;09:34:56.000;19.540;187.303
1910;15.09.2020;09:34:57.000;19.590;187.264
1911;15.09.2020;09:34:58.000;19.638;187.287
1912;15.09.2020;09:34:59.000;19.594;187.397
1913;15.09.2020;09:35:00.000;19.600;187.344
1914;15.09.2020;09:35:01.000;19.647;187.260
1915;15.09.2020;09:35:02.000;19.650;187.192
1916;15.09.2020;09:35:03.000;19.622;187.230
1917;15.09.2020;09:35:04.000;19.638;187.235
1918;15.09.2020;09:35:05.000;19.624;187.158
1919;15.09.2020;09:35:06.000;19.641;187.136
1920;15.09.2020;09:35:07.000;19.578;187.144
1921;15.09.2020;09:35:08.000;19.586;187.169
1922;15.09.2020;09:35:09.000;19.606;187.243
1923;15.09.2020;09:35:10.000;19.682;187.260
1924;15.09.2020;09:35:11.000;19.583;187.222
1925;15.09.2020;09:35:12.000;19.625;187.179
1926;15.09.2020;09:35:13.000;19.622;187.159
1927;15.09.2020;09:35:14.000;19.670;187.146
1928;15.09.2020;09:35:15.000;19.521;187.134
1929;15.09.2020;09:35:16.000;19.591;187.122
1930;15.09.2020;09:35:17.000;19.587;187.102
1931;15.09.2020;09:35:18.000;19.646;187.229
1932;15.09.2020;09:35:19.000;19.650;187.380
1933;15.09.2020;09:35:20.000;19.674;187.391
1934;15.09.2020;09:35:21.000;19.606;187.372
1935;15.09.2020;09:35:22.000;19.667;187.365
1936;15.09.2020;09:35:23.000;19.674;187.339
1937;15.09.2020;09:35:24.000;19.658;187.314
1938;15.09.2020;09:35:25.000;19.618;187.320
1939;15.09.2020;09:35:26.000;19.627;187.251
1940;15.09.2020;09:35:27.000;18.674;187.315
1941;15.09.2020;09:35:28.000;18.390;187.384
1942;15.09.2020;09:35:29.000;18.320;187.378
1943;15.09.2020;09:35:30.000;18.350;187.283
1944;15.09.2020;09:35:31.000;18.393;187.186
1945;15.09.2020;09:35:32.000;18.366;187.172
1946;15.09.2020;09:35:33.000;18.337;187.199
1947;15.09.2020;09:35:34.000;18.442;187.183
1948;15.09.2020;09:35:35.000;18.362;187.167
1949;15.09.2020;09:35:36.000;18.385;187.177
1950;15.09.2020;09:35:37.000;18.431;187.156
1951;15.09.2020;09:35:38.000;18.398;187.215
1952;15.09.2020;09:35:39.000;18.428;187.252
1953;15.09.2020;09:35:40.000;18.407;187.288
1954;15.09.2020;09:35:41.000;18.415;187.226
1955;15.09.2020;09:35:42.000;18.398;187.185
1956;15.09.2020;09:35:43.000;18.479;187.243
1957;15.09.2020;09:35:44.000;18.374;187.269
1958;15.09.2020;09:35:45.000;18.424;187.230
1959;15.09.2020;09:35:46.000;18.381;187.207
1960;15.09.2020;09:35:47.000;18.457;187.198
1961;15.09.2020;09:35:48.000;18.411;187.253
1962;15.09.2020;09:35:49.000;18.402;187.294
1963;15.09.2020;09:35:50.000;18.391;187.280
1964;15.09.2020;09:35:51.000;18.413;187.209
1965;15.09.2020;09:35:52.000;18.370;187.161
1966;15.09.2020;09:35:53.000;18.411;187.209
1967;15.09.2020;09:35:54.000;18.392;187.244
1968;15.09.2020;09:35:55.000;18.316;187.261
1969;15.09.2020;09:35:56.000;18.348;187.277
1970;15.09.2020;09:35:57.000;18.394;187.233
1971;15.09.2020;09:35:58.000;18.404;187.294
1972;15.09.2020;09:35:59.000;18.302;187.351
1973;15.09.2020;09:36:00.000;18.367;187.318
1974;15.09.2020;09:36:01.000;18.330;187.286
1975;15.09.2020;09:36:02.000;18.383;187.265
1976;15.09.2020;09:36:03.000;18.397;187.293
1977;15.09.2020;09:36:04.000;18.423;187.319
1978;15.09.2020;09:36:05.000;18.411;187.270
1979;15.09.2020;09:36:06.000;18.428;187.219
1980;15.09.2020;09:36:07.000;18.371;187.217
1981;15.09.2020;09:36:08.000;18.428;187.281
1982;15.09.2020;09:36:09.000;18.327;187.292
1983;15.09.2020;09:36:10.000;18.355;187.278
1984;15.09.2020;09:36:11.000;18.334;187.233
1985;15.09.2020;09:36:12.000;18.311;187.238
1986;15.09.2020;09:36:13.000;18.420;187.267
1987;15.09.2020;09:36:14.000;18.333;187.270
1988;15.09.2020;09:36:15.000;18.411;187.279
1989;15.09.2020;09:36:16.000;18.342;187.226
1990;15.09.2020;09:36:17.000;18.336;187.189
1991;15.09.2020;09:36:18.000;18.368;187.257
1992;15.09.2020;09:36:19.000;18.376;187.335
1993;15.09.2020;09:36:20.000;18.303;187.315
1994;15.09.2020;09:36:21.000;18.376;187.289
1995;15.09.2020;09:36:22.000;18.324;187.246
1996;15.09.2020;09:36:23.000;18.369;187.225
1997;15.09.2020;09:36:24.000;18.328;187.256
1998;15.09.2020;09:36:25.000;18.370;187.258
1999;15.09.2020;09:36:26.000;18.273;187.241
2000;15.09.2020;09:36:27.000;18.357;187.212
2001;15.09.2020;09:36:28.000;18.335;187.279
2002;15.09.2020;09:36:29.000;18.343;187.324
2003;15.09.2020;09:36:30.000;18.315;187.307
2004;15.09.2020;09:36:31.000;18.344;187.286
2005;15.09.2020;09:36:32.000;18.371;187.283
2006;15.09.2020;09:36:33.000;18.353;187.274
2007;15.09.2020;09:36:34.000;18.345;187.298
2008;15.09.2020;09:36:35.000;18.311;187.268
2009;15.09.2020;09:36:36.000;18.353;187.234
2010;15.09.2020;09:36:37.000;18.334;187.212
2011;15.09.2020;09:36:38.000;18.335;187.252
2012;15.09.2020;09:36:39.000;18.334;187.312
2013;15.09.2020;09:36:40.000;18.394;187.286
2014;15.09.2020;09:36:41.000;18.296;187.274
2015;15.09.2020;09:36:42.000;18.379;187.244
2016;15.09.2020;09:36:43.000;18.307;187.267
2017;15.09.2020;09:36:44.000;18.379;187.321
2018;15.09.2020;09:36:45.000;18.283;187.328
2019;15.09.2020;09:36:46.000;18.340;187.311
2020;15.09.2020;09:36:47.000;18.336;187.272
2021;15.09.2020;09:36:48.000;18.413;187.298
2022;15.09.2020;09:36:49.000;18.314;187.355
2023;15.09.2020;09:36:50.000;18.363;187.368
2024;15.09.2020;09:36:51.000;18.295;187.378
2025;15.09.2020;09:36:52.000;18.308;187.324
2026;15.09.2020;09:36:53.000;18.343;187.374
2027;15.09.2020;09:36:54.000;18.381;187.409
2028;15.09.2020;09:36:55.000;18.311;187.433
2029;15.09.2020;09:36:56.000;18.390;187.379
2030;15.09.2020;09:36:57.000;18.352;187.392
2031;15.09.2020;09:36:58.000;18.388;187.424
2032;15.09.2020;09:36:59.000;18.312;187.425
2033;15.09.2020;09:37:00.000;18.287;187.360
2034;15.09.2020;09:37:01.000;18.361;187.343
2035;15.09.2020;09:37:02.000;18.348;187.291
2036;15.09.2020;09:37:03.000;18.310;187.332
2037;15.09.2020;09:37:04.000;18.295;187.387
2038;15.09.2020;09:37:05.000;18.298;187.385
2039;15.09.2020;09:37:06.000;18.295;187.365
2040;15.09.2020;09:37:07.000;18.355;187.334
2041;15.09.2020;09:37:08.000;18.336;187.371
2042;15.09.2020;09:37:09.000;18.375;187.372
2043;15.09.2020;09:37:10.000;18.321;187.328
2044;15.09.2020;09:37:11.000;18.330;187.254
2045;15.09.2020;09:37:12.000;18.315;187.243
2046;15.09.2020;09:37:13.000;18.306;187.401
2047;15.09.2020;09:37:14.000;18.391;187.469
2048;15.09.2020;09:37:15.000;18.345;187.342
2049;15.09.2020;09:37:16.000;18.258;187.298
2050;15.09.2020;09:37:17.000;18.293;187.271
2051;15.09.2020;09:37:18.000;18.357;187.311
2052;15.09.2020;09:37:19.000;18.302;187.344
2053;15.09.2020;09:37:20.000;18.236;187.344
2054;15.09.2020;09:37:21.000;18.263;187.263
2055;15.09.2020;09:37:22.000;18.308;187.294
2056;15.09.2020;09:37:23.000;18.198;187.320
2057;15.09.2020;09:37:24.000;18.262;187.339
2058;15.09.2020;09:37:25.000;18.192;187.357
2059;15.09.2020;09:37:26.000;18.285;187.295
2060;15.09.2020;09:37:27.000;18.163;187.274
2061;15.09.2020;09:37:28.000;18.300;187.265
2062;15.09.2020;09:37:29.000;18.287;187.279
2063;15.09.2020;09:37:30.000;18.305;187.201
2064;15.09.2020;09:37:31.000;18.246;187.193
2065;15.09.2020;09:37:32.000;18.267;187.192
2066;15.09.2020;09:37:33.000;18.268;187.182
2067;15.09.2020;09:37:34.000;18.276;187.211
2068;15.09.2020;09:37:35.000;18.179;187.240
2069;15.09.2020;09:37:36.000;18.243;187.215
2070;15.09.2020;09:37:37.000;18.287;187.179
2071;15.09.2020;09:37:38.000;18.309;187.141
2072;15.09.2020;09:37:39.000;18.315;187.168
2073;15.09.2020;09:37:40.000;18.229;187.180
2074;15.09.2020;09:37:41.000;18.299;187.134
2075;15.09.2020;09:37:42.000;18.268;187.106
2076;15.09.2020;09:37:43.000;18.303;187.124
2077;15.09.2020;09:37:44.000;18.291;187.158
2078;15.09.2020;09:37:45.000;18.314;187.134
2079;15.09.2020;09:37:46.000;18.209;187.107
2080;15.09.2020;09:37:47.000;18.277;187.073
2081;15.09.2020;09:37:48.000;18.237;187.048
2082;15.09.2020;09:37:49.000;18.266;187.151
2083;15.09.2020;09:37:50.000;18.230;187.155
2084;15.09.2020;09:37:51.000;18.270;187.159
2085;15.09.2020;09:37:52.000;18.225;187.147
2086;15.09.2020;09:37:53.000;18.274;187.147
2087;15.09.2020;09:37:54.000;18.241;187.198
2088;15.09.2020;09:37:55.000;18.255;187.151
2089;15.09.2020;09:37:56.000;18.269;187.118
2090;15.09.2020;09:37:57.000;18.231;187.090
2091;15.09.2020;09:37:58.000;18.215;187.086
2092;15.09.2020;09:37:59.000;18.243;187.146
2093;15.09.2020;09:38:00.000;18.310;187.148
2094;15.09.2020;09:38:01.000;18.203;187.096
2095;15.09.2020;09:38:02.000;18.317;187.039
2096;15.09.2020;09:38:03.000;18.259;187.097
2097;15.09.2020;09:38:04.000;18.267;187.112
2098;15.09.2020;09:38:05.000;18.262;187.074
2099;15.09.2020;09:38:06.000;18.248;187.033
2100;15.09.2020;09:38:07.000;18.224;187.022
2101;15.09.2020;09:38:08.000;18.282;186.955
2102;15.09.2020;09:38:09.000;18.159;186.953
2103;15.09.2020;09:38:10.000;18.352;186.948
2104;15.09.2020;09:38:11.000;18.225;186.911
2105;15.09.2020;09:38:12.000;18.273;186.887
2106;15.09.2020;09:38:13.000;18.232;186.996
2107;15.09.2020;09:38:14.000;18.254;187.033
2108;15.09.2020;09:38:15.000;18.222;187.014
2109;15.09.2020;09:38:16.000;18.212;186.948
2110;15.09.2020;09:38:17.000;18.235;186.960
2111;15.09.2020;09:38:18.000;18.200;187.019
2112;15.09.2020;09:38:19.000;18.205;187.021
2113;15.09.2020;09:38:20.000;18.238;186.987
2114;15.09.2020;09:38:21.000;18.298;186.950
2115;15.09.2020;09:38:22.000;18.224;186.848
2116;15.09.2020;09:38:23.000;18.272;186.940
2117;15.09.2020;09:38:24.000;18.210;186.989
2118;15.09.2020;09:38:25.000;18.275;186.947
2119;15.09.2020;09:38:26.000;18.235;186.918
2120;15.09.2020;09:38:27.000;18.282;186.902
2121;15.09.2020;09:38:28.000;18.229;186.943
2122;15.09.2020;09:38:29.000;18.257;186.950
2123;15.09.2020;09:38:30.000;18.179;186.898
2124;15.09.2020;09:38:31.000;18.328;186.856
2125;15.09.2020;09:38:32.000;18.230;186.824
2126;15.09.2020;09:38:33.000;18.311;186.863
2127;15.09.2020;09:38:34.000;18.238;186.906
2128;15.09.2020;09:38:35.000;18.318;186.902
2129;15.09.2020;09:38:36.000;18.213;186.882
2130;15.09.2020;09:38:37.000;18.233;186.895
2131;15.09.2020;09:38:38.000;18.225;186.933
2132;15.09.2020;09:38:39.000;18.224;186.985
2133;15.09.2020;09:38:40.000;18.299;186.928
2134;15.09.2020;09:38:41.000;18.233;186.857
2135;15.09.2020;09:38:42.000;18.303;186.869
2136;15.09.2020;09:38:43.000;18.307;186.940
2137;15.09.2020;09:38:44.000;18.665;183.015
2138;15.09.2020;09:38:45.000;18.280;183.818
2139;15.09.2020;09:38:46.000;18.297;183.841
2140;15.09.2020;09:38:47.000;18.231;183.801
2141;15.09.2020;09:38:48.000;18.287;183.763
2142;15.09.2020;09:38:49.000;18.239;183.780
2143;15.09.2020;09:38:50.000;18.352;183.730
2144;15.09.2020;09:38:51.000;18.250;183.699
2145;15.09.2020;09:38:52.000;18.265;183.692
2146;15.09.2020;09:38:53.000;18.268;183.716
2147;15.09.2020;09:38:54.000;18.318;183.754
2148;15.09.2020;09:38:55.000;18.236;183.722
2149;15.09.2020;09:38:56.000;18.195;183.663
2150;15.09.2020;09:38:57.000;18.268;183.663
2151;15.09.2020;09:38:58.000;18.224;183.703
2152;15.09.2020;09:38:59.000;18.250;183.753
2153;15.09.2020;09:39:00.000;18.282;183.747
2154;15.09.2020;09:39:01.000;18.274;183.748
2155;15.09.2020;09:39:02.000;18.173;183.743
2156;15.09.2020;09:39:03.000;18.266;183.772
2157;15.09.2020;09:39:04.000;18.246;183.826
2158;15.09.2020;09:39:05.000;18.260;183.802
2159;15.09.2020;09:39:06.000;18.240;183.807
2160;15.09.2020;09:39:07.000;18.246;183.785
2161;15.09.2020;09:39:08.000;18.196;183.771
2162;15.09.2020;09:39:09.000;18.244;183.827
2163;15.09.2020;09:39:10.000;18.242;183.801
2164;15.09.2020;09:39:11.000;18.231;183.842
2165;15.09.2020;09:39:12.000;18.237;183.865
2166;15.09.2020;09:39:13.000;18.259;183.971
2167;15.09.2020;09:39:14.000;18.234;184.031
2168;15.09.2020;09:39:15.000;18.133;184.038
2169;15.09.2020;09:39:16.000;18.159;184.001
2170;15.09.2020;09:39:17.000;18.197;183.986
2171;15.09.2020;09:39:18.000;18.218;184.009
2172;15.09.2020;09:39:19.000;18.186;184.023
2173;15.09.2020;09:39:20.000;18.193;183.973
2174;15.09.2020;09:39:21.000;18.184;183.976
2175;15.09.2020;09:39:22.000;18.291;183.951
2176;15.09.2020;09:39:23.000;18.223;184.011
2177;15.09.2020;09:39:24.000;18.313;184.040
2178;15.09.2020;09:39:25.000;18.161;184.030
2179;15.09.2020;09:39:26.000;18.222;183.993
2180;15.09.2020;09:39:27.000;18.175;184.022
2181;15.09.2020;09:39:28.000;18.200;184.045
2182;15.09.2020;09:39:29.000;18.228;184.049
2183;15.09.2020;09:39:30.000;18.206;184.049
2184;15.09.2020;09:39:31.000;18.106;184.119
2185;15.09.2020;09:39:32.000;18.249;184.111
2186;15.09.2020;09:39:33.000;18.242;184.154
2187;15.09.2020;09:39:34.000;18.174;184.186
2188;15.09.2020;09:39:35.000;18.252;184.165
2189;15.09.2020;09:39:36.000;18.176;184.070
2190;15.09.2020;09:39:37.000;18.176;184.040
2191;15.09.2020;09:39:38.000;18.194;184.100
2192;15.09.2020;09:39:39.000;18.218;184.222
2193;15.09.2020;09:39:40.000;18.152;184.256
2194;15.09.2020;09:39:41.000;18.210;184.295
2195;15.09.2020;09:39:42.000;18.184;184.309
2196;15.09.2020;09:39:43.000;18.181;184.392
2197;15.09.2020;09:39:44.000;18.097;184.437
2198;15.09.2020;09:39:45.000;18.151;184.412
2199;15.09.2020;09:39:46.000;18.127;184.408
2200;15.09.2020;09:39:47.000;18.121;184.379
2201;15.09.2020;09:39:48.000;18.132;184.480
2202;15.09.2020;09:39:49.000;18.218;184.484
2203;15.09.2020;09:39:50.000;18.100;184.467
2204;15.09.2020;09:39:51.000;18.110;184.463
2205;15.09.2020;09:39:52.000;18.088;184.403
2206;15.09.2020;09:39:53.000;19.871;184.175
2207;15.09.2020;09:39:54.000;20.210;184.108
2208;15.09.2020;09:39:55.000;20.170;184.131
2209;15.09.2020;09:39:56.000;19.967;184.129
2210;15.09.2020;09:39:57.000;19.604;184.155
2211;15.09.2020;09:39:58.000;19.506;184.277
2212;15.09.2020;09:39:59.000;19.354;184.341
2213;15.09.2020;09:40:00.000;19.417;184.327
2214;15.09.2020;09:40:01.000;19.329;184.282
2215;15.09.2020;09:40:02.000;19.371;184.270
2216;15.09.2020;09:40:03.000;19.363;184.280
2217;15.09.2020;09:40:04.000;19.366;184.288
2218;15.09.2020;09:40:05.000;19.325;184.280
2219;15.09.2020;09:40:06.000;19.344;184.264
2220;15.09.2020;09:40:07.000;19.365;184.223
2221;15.09.2020;09:40:08.000;19.350;184.232
2222;15.09.2020;09:40:09.000;19.352;184.212
2223;15.09.2020;09:40:10.000;19.376;184.201
2224;15.09.2020;09:40:11.000;19.343;184.178
2225;15.09.2020;09:40:12.000;19.380;184.186
2226;15.09.2020;09:40:13.000;19.412;184.264
2227;15.09.2020;09:40:14.000;19.361;184.276
2228;15.09.2020;09:40:15.000;19.398;184.249
2229;15.09.2020;09:40:16.000;19.389;184.218
2230;15.09.2020;09:40:17.000;19.407;184.221
2231;15.09.2020;09:40:18.000;19.388;184.258
2232;15.09.2020;09:40:19.000;19.430;184.225
2233;15.09.2020;09:40:20.000;19.328;184.194
2234;15.09.2020;09:40:21.000;19.418;184.119
2235;15.09.2020;09:40:22.000;19.665;187.167
2236;15.09.2020;09:40:23.000;19.485;187.381
2237;15.09.2020;09:40:24.000;19.482;187.373
2238;15.09.2020;09:40:25.000;19.503;187.344
2239;15.09.2020;09:40:26.000;19.511;187.294
2240;15.09.2020;09:40:27.000;19.489;187.260
2241;15.09.2020;09:40:28.000;19.515;187.278
2242;15.09.2020;09:40:29.000;20.268;187.221
2243;15.09.2020;09:40:30.000;20.527;187.167
2244;15.09.2020;09:40:31.000;19.674;187.140
2245;15.09.2020;09:40:32.000;19.535;187.035
2246;15.09.2020;09:40:33.000;19.555;186.992
2247;15.09.2020;09:40:34.000;19.511;187.025
2248;15.09.2020;09:40:35.000;19.580;186.890
2249;15.09.2020;09:40:36.000;20.758;186.638
2250;15.09.2020;09:40:37.000;20.154;186.596
2251;15.09.2020;09:40:38.000;20.096;186.558
2252;15.09.2020;09:40:39.000;19.966;186.628
2253;15.09.2020;09:40:40.000;19.908;186.638
2254;15.09.2020;09:40:41.000;20.006;186.615
2255;15.09.2020;09:40:42.000;20.003;186.589
2256;15.09.2020;09:40:43.000;20.005;186.609
2257;15.09.2020;09:40:44.000;19.950;186.624
2258;15.09.2020;09:40:45.000;20.000;186.616
2259;15.09.2020;09:40:46.000;20.017;186.546
2260;15.09.2020;09:40:47.000;20.023;186.484
2261;15.09.2020;09:40:48.000;19.902;186.487
2262;15.09.2020;09:40:49.000;20.021;186.461
2263;15.09.2020;09:40:50.000;19.992;186.423
2264;15.09.2020;09:40:51.000;19.978;186.436
2265;15.09.2020;09:40:52.000;19.988;186.453
2266;15.09.2020;09:40:53.000;19.826;186.478
2267;15.09.2020;09:40:54.000;19.952;186.506
2268;15.09.2020;09:40:55.000;19.942;186.490
2269;15.09.2020;09:40:56.000;19.879;186.411
2270;15.09.2020;09:40:57.000;19.920;186.402
2271;15.09.2020;09:40:58.000;19.929;186.430
2272;15.09.2020;09:40:59.000;19.944;186.486
2273;15.09.2020;09:41:00.000;19.225;186.527
2274;15.09.2020;09:41:01.000;18.578;186.670
2275;15.09.2020;09:41:02.000;18.742;186.644
2276;15.09.2020;09:41:03.000;18.674;186.694
2277;15.09.2020;09:41:04.000;18.721;186.720
2278;15.09.2020;09:41:05.000;18.677;186.671
2279;15.09.2020;09:41:06.000;18.625;186.681
2280;15.09.2020;09:41:07.000;18.697;186.693
2281;15.09.2020;09:41:08.000;18.676;186.739
2282;15.09.2020;09:41:09.000;18.653;186.790
2283;15.09.2020;09:41:10.000;18.777;186.828
2284;15.09.2020;09:41:11.000;18.616;186.854
2285;15.09.2020;09:41:12.000;18.649;186.832
2286;15.09.2020;09:41:13.000;18.654;186.836
2287;15.09.2020;09:41:14.000;18.597;186.896
2288;15.09.2020;09:41:15.000;18.692;186.938
2289;15.09.2020;09:41:16.000;18.530;186.950
2290;15.09.2020;09:41:17.000;18.615;186.910
2291;15.09.2020;09:41:18.000;18.620;186.923
2292;15.09.2020;09:41:19.000;18.754;186.910
2293;15.09.2020;09:41:20.000;18.618;186.943
2294;15.09.2020;09:41:21.000;18.676;186.974
2295;15.09.2020;09:41:22.000;18.592;186.988
2296;15.09.2020;09:41:23.000;18.632;187.047
2297;15.09.2020;09:41:24.000;18.627;187.141
2298;15.09.2020;09:41:25.000;18.627;187.110
2299;15.09.2020;09:41:26.000;18.658;187.103
2300;15.09.2020;09:41:27.000;18.682;187.168
2301;15.09.2020;09:41:28.000;18.657;187.248
2302;15.09.2020;09:41:29.000;18.543;187.204
2303;15.09.2020;09:41:30.000;18.597;187.214
2304;15.09.2020;09:41:31.000;18.699;187.272
2305;15.09.2020;09:41:32.000;18.627;187.253
2306;15.09.2020;09:41:33.000;18.571;187.279
2307;15.09.2020;09:41:34.000;18.535;187.309
2308;15.09.2020;09:41:35.000;18.551;187.334
2309;15.09.2020;09:41:36.000;18.615;187.197
2310;15.09.2020;09:41:37.000;18.600;187.135
2311;15.09.2020;09:41:38.000;18.556;187.164
2312;15.09.2020;09:41:39.000;18.565;187.242
2313;15.09.2020;09:41:40.000;18.503;187.272
2314;15.09.2020;09:41:41.000;18.520;187.281
2315;15.09.2020;09:41:42.000;18.575;187.245
2316;15.09.2020;09:41:43.000;18.477;187.353
2317;15.09.2020;09:41:44.000;18.529;187.341
2318;15.09.2020;09:41:45.000;18.499;187.296
